,state_id,cat_id,d,revenue
7646,TX,FOODS,1740,16555.86999999986
7647,TX,FOODS,1741,14134.219999999863
7648,TX,FOODS,1742,14921.699999999882
7649,TX,FOODS,1743,17295.14999999986
7650,TX,FOODS,1744,21430.399999999812
7651,TX,FOODS,1745,20308.2599999998
7652,TX,FOODS,1746,18433.79999999983
7653,TX,FOODS,1747,15115.409999999874
7654,TX,FOODS,1748,15203.859999999884
7655,TX,FOODS,1749,15979.25999999988
7656,TX,FOODS,1750,17685.699999999862
7657,TX,FOODS,1751,18987.88999999983
7658,TX,FOODS,1752,23853.819999999825
7659,TX,FOODS,1753,17954.37999999986
7660,TX,FOODS,1754,13439.689999999911
7661,TX,FOODS,1755,15623.709999999866
7662,TX,FOODS,1756,15038.01999999988
7663,TX,FOODS,1757,15386.279999999897
7664,TX,FOODS,1758,18926.43999999983
7665,TX,FOODS,1759,19541.239999999834
7666,TX,FOODS,1760,15714.869999999873
7667,TX,FOODS,1761,15793.1699999999
7668,TX,FOODS,1762,20122.239999999863
7669,TX,FOODS,1763,13959.329999999918
7670,TX,FOODS,1764,11818.829999999918
7671,TX,FOODS,1765,14340.009999999887
7672,TX,FOODS,1766,15645.529999999886
7673,TX,FOODS,1767,13650.079999999887
7674,TX,FOODS,1768,16433.57999999988
7675,TX,FOODS,1769,13831.009999999867
7676,TX,FOODS,1770,15738.279999999868
7677,TX,FOODS,1771,14251.32999999987
7678,TX,FOODS,1772,19080.289999999815
7679,TX,FOODS,1773,21849.469999999797
7680,TX,FOODS,1774,18473.029999999842
7681,TX,FOODS,1775,14235.68999999991
7682,TX,FOODS,1776,15188.29999999987
7683,TX,FOODS,1777,14604.539999999875
7684,TX,FOODS,1778,16625.11999999984
7685,TX,FOODS,1779,20464.419999999845
7686,TX,FOODS,1780,22931.289999999797
7687,TX,FOODS,1781,19864.509999999842
7688,TX,FOODS,1782,19636.349999999842
7689,TX,FOODS,1783,18128.119999999828
7690,TX,FOODS,1784,19287.929999999833
7691,TX,FOODS,1785,16246.239999999889
7692,TX,FOODS,1786,17538.76999999985
7693,TX,FOODS,1787,19536.369999999828
7694,TX,FOODS,1788,16731.23999999983
7695,TX,FOODS,1789,16780.629999999866
7696,TX,FOODS,1790,17506.309999999845
7697,TX,FOODS,1791,19670.86999999985
7698,TX,FOODS,1792,12.76
7699,TX,FOODS,1793,16899.62999999987
7700,TX,FOODS,1794,14795.679999999862
7701,TX,FOODS,1795,14434.599999999875
7702,TX,FOODS,1796,13895.519999999879
7703,TX,FOODS,1797,14222.309999999881
7704,TX,FOODS,1798,19956.779999999875
7705,TX,FOODS,1799,14958.299999999846
7706,TX,FOODS,1800,15463.879999999854
7707,TX,FOODS,1801,18882.52999999982
7708,TX,FOODS,1802,16156.549999999863
7709,TX,FOODS,1803,16669.05999999986
7710,TX,FOODS,1804,14452.05999999989
7711,TX,FOODS,1805,18758.59999999983
7712,TX,FOODS,1806,16989.30999999986
7713,TX,FOODS,1807,22030.19999999984
7714,TX,FOODS,1808,21744.919999999816
7715,TX,FOODS,1809,19382.219999999856
7716,TX,FOODS,1810,19079.04999999981
7717,TX,FOODS,1811,17928.679999999807
7718,TX,FOODS,1812,16106.639999999858
7719,TX,FOODS,1813,19455.229999999825
7720,TX,FOODS,1814,21421.779999999835
7721,TX,FOODS,1815,22537.409999999796
7722,TX,FOODS,1816,18260.569999999854
7723,TX,FOODS,1817,15323.829999999873
7724,TX,FOODS,1818,14941.479999999894
7725,TX,FOODS,1819,14135.229999999872
7726,TX,FOODS,1820,16546.28999999988
7727,TX,FOODS,1821,18899.339999999804
7728,TX,FOODS,1822,20832.579999999794
7729,TX,FOODS,1823,16173.479999999856
7730,TX,FOODS,1824,13633.469999999877
7731,TX,FOODS,1825,13804.959999999894
7732,TX,FOODS,1826,14965.45999999987
7733,TX,FOODS,1827,15567.189999999893
7734,TX,FOODS,1828,18727.069999999818
7735,TX,FOODS,1829,21744.709999999814
7736,TX,FOODS,1830,20772.97999999977
7737,TX,FOODS,1831,15055.389999999921
7738,TX,FOODS,1832,19154.819999999818
7739,TX,FOODS,1833,15490.269999999853
7740,TX,FOODS,1834,17622.859999999855
7741,TX,FOODS,1835,23708.729999999778
7742,TX,FOODS,1836,25543.42999999976
7743,TX,FOODS,1837,18128.489999999874
7744,TX,FOODS,1838,18882.02999999988
7745,TX,FOODS,1839,18056.179999999847
7746,TX,FOODS,1840,22721.909999999836
7747,TX,FOODS,1841,20925.819999999785
7748,TX,FOODS,1842,24352.509999999784
7749,TX,FOODS,1843,23667.81999999979
7750,TX,FOODS,1844,21424.019999999797
7751,TX,FOODS,1845,18171.229999999818
7752,TX,FOODS,1846,16522.04999999986
7753,TX,FOODS,1847,17084.239999999852
7754,TX,FOODS,1848,17478.049999999846
7755,TX,FOODS,1849,21085.399999999805
7756,TX,FOODS,1850,24030.039999999804
7757,TX,FOODS,1851,17419.309999999838
7758,TX,FOODS,1852,15612.449999999853
7759,TX,FOODS,1853,16277.89999999987
7760,TX,FOODS,1854,15374.199999999872
7761,TX,FOODS,1855,15842.059999999883
7762,TX,FOODS,1856,18296.319999999836
7763,TX,FOODS,1857,21349.54999999979
7764,TX,FOODS,1858,16171.839999999846
7765,TX,FOODS,1859,18623.219999999877
7766,TX,FOODS,1860,16648.69999999988
7767,TX,FOODS,1861,19002.829999999853
7768,TX,FOODS,1862,16543.59999999985
7769,TX,FOODS,1863,20547.799999999803
7770,TX,FOODS,1864,24328.7799999998
7771,TX,FOODS,1865,21203.919999999813
7772,TX,FOODS,1866,17454.09999999988
7773,TX,FOODS,1867,16159.659999999885
7774,TX,FOODS,1868,18006.879999999815
7775,TX,FOODS,1869,19671.54999999986
7776,TX,FOODS,1870,21557.529999999813
7777,TX,FOODS,1871,24198.249999999804
7778,TX,FOODS,1872,20502.28999999983
7779,TX,FOODS,1873,20758.99999999985
7780,TX,FOODS,1874,18103.10999999985
7781,TX,FOODS,1875,17019.189999999846
7782,TX,FOODS,1876,19044.219999999877
7783,TX,FOODS,1877,19504.19999999987
7784,TX,FOODS,1878,22370.11999999983
7785,TX,FOODS,1879,17071.109999999866
7786,TX,FOODS,1880,17204.57999999984
7787,TX,FOODS,1881,17115.08999999986
7788,TX,FOODS,1882,15255.039999999874
7789,TX,FOODS,1883,20369.029999999868
7790,TX,FOODS,1884,22879.219999999812
7791,TX,FOODS,1885,24035.949999999826
7792,TX,FOODS,1886,17435.079999999867
7793,TX,FOODS,1887,13564.219999999905
7794,TX,FOODS,1888,14259.779999999895
7795,TX,FOODS,1889,14962.999999999902
7796,TX,FOODS,1890,20221.839999999833
7797,TX,FOODS,1891,20866.58999999978
7798,TX,FOODS,1892,24537.549999999806
7799,TX,FOODS,1893,17431.569999999858
7800,TX,FOODS,1894,18620.13999999986
7801,TX,FOODS,1895,18311.259999999827
7802,TX,FOODS,1896,18878.369999999857
7803,TX,FOODS,1897,17927.699999999815
7804,TX,FOODS,1898,23332.749999999753
7805,TX,FOODS,1899,24191.96999999982
7806,TX,FOODS,1900,19746.539999999874
7807,TX,FOODS,1901,19360.039999999823
7808,TX,FOODS,1902,17850.35999999987
7809,TX,FOODS,1903,17825.949999999833
7810,TX,FOODS,1904,18636.569999999843
7811,TX,FOODS,1905,20500.22999999981
7812,TX,FOODS,1906,23353.779999999795
7813,TX,FOODS,1907,18755.429999999844
7814,TX,FOODS,1908,18992.779999999864
7815,TX,FOODS,1909,16787.689999999853
7816,TX,FOODS,1910,16422.55999999985
7817,TX,FOODS,1911,17613.63999999987
7818,TX,FOODS,1912,19852.68999999984
7819,TX,FOODS,1913,20438.909999999836
7820,TX,FOODS,1914,18250.98999999984
7821,TX,FOODS,1915,17102.149999999834
7822,TX,FOODS,1916,16512.049999999846
7823,TX,FOODS,1917,16030.529999999877
7824,TX,FOODS,1918,20317.75999999982
7825,TX,FOODS,1919,20562.219999999816
7826,TX,FOODS,1920,24311.889999999814
7827,TX,FOODS,1921,18351.259999999813
7828,TX,FOODS,1922,20789.28999999982
7829,TX,FOODS,1923,16932.869999999846
7830,TX,FOODS,1924,19517.449999999826
7831,TX,FOODS,1925,21564.429999999807
7832,TX,FOODS,1926,25200.139999999843
7833,TX,FOODS,1927,20838.91999999979
7834,TX,FOODS,1928,22734.399999999783
7835,TX,FOODS,1929,19463.079999999853
7836,TX,FOODS,1930,21065.479999999803
7837,TX,FOODS,1931,21190.19999999986
7838,TX,FOODS,1932,22463.889999999814
7839,TX,FOODS,1933,21289.029999999842
7840,TX,FOODS,1934,28764.739999999838
7841,TX,FOODS,1935,21543.849999999824
7842,TX,FOODS,1936,18947.11999999982
7843,TX,FOODS,1937,17586.119999999843
7844,TX,FOODS,1938,16763.519999999877
7845,TX,FOODS,1939,20268.209999999843
7846,TX,FOODS,1940,23273.00999999982
7847,TX,FOODS,1941,25107.779999999784
7848,TX,FOODS,1942,0.0
7849,TX,FOODS,1943,0.0
7850,TX,FOODS,1944,0.0
7851,TX,FOODS,1945,0.0
7852,TX,FOODS,1946,0.0
7853,TX,FOODS,1947,0.0
7854,TX,FOODS,1948,0.0
7855,TX,FOODS,1949,0.0
7856,TX,FOODS,1950,0.0
7857,TX,FOODS,1951,0.0
7858,TX,FOODS,1952,0.0
7859,TX,FOODS,1953,0.0
7860,TX,FOODS,1954,0.0
7861,TX,FOODS,1955,0.0
7862,TX,FOODS,1956,0.0
7863,TX,FOODS,1957,0.0
7864,TX,FOODS,1958,0.0
7865,TX,FOODS,1959,0.0
7866,TX,FOODS,1960,0.0
7867,TX,FOODS,1961,0.0
7868,TX,FOODS,1962,0.0
7869,TX,FOODS,1963,0.0
7870,TX,FOODS,1964,0.0
7871,TX,FOODS,1965,0.0
7872,TX,FOODS,1966,0.0
7873,TX,FOODS,1967,0.0
7874,TX,FOODS,1968,0.0
7875,TX,FOODS,1969,0.0
7876,TX,HOBBIES,1,2904.8400000000015
7877,TX,HOBBIES,2,2774.820000000003
7878,TX,HOBBIES,3,1849.9200000000012
7879,TX,HOBBIES,4,1929.5800000000013
7880,TX,HOBBIES,5,1675.2000000000016
7881,TX,HOBBIES,6,2083.0000000000014
7882,TX,HOBBIES,7,1610.440000000001
7883,TX,HOBBIES,8,2275.910000000001
7884,TX,HOBBIES,9,2630.7700000000013
7885,TX,HOBBIES,10,1919.1300000000022
7886,TX,HOBBIES,11,1781.2700000000025
7887,TX,HOBBIES,12,1548.1200000000017
7888,TX,HOBBIES,13,1734.9400000000019
7889,TX,HOBBIES,14,2105.1500000000024
7890,TX,HOBBIES,15,2378.5300000000016
7891,TX,HOBBIES,16,2626.4799999999996
7892,TX,HOBBIES,17,1863.0900000000026
7893,TX,HOBBIES,18,1812.900000000003
7894,TX,HOBBIES,19,1829.0300000000018
7895,TX,HOBBIES,20,1952.0800000000022
7896,TX,HOBBIES,21,2012.530000000002
7897,TX,HOBBIES,22,2978.9000000000005
7898,TX,HOBBIES,23,2564.6200000000003
7899,TX,HOBBIES,24,1767.0600000000022
7900,TX,HOBBIES,25,1762.120000000002
7901,TX,HOBBIES,26,1763.1600000000024
7902,TX,HOBBIES,27,1662.6400000000026
7903,TX,HOBBIES,28,1765.520000000002
7904,TX,HOBBIES,29,2659.7299999999996
7905,TX,HOBBIES,30,2440.640000000002
7906,TX,HOBBIES,31,1685.490000000001
7907,TX,HOBBIES,32,1877.2500000000016
7908,TX,HOBBIES,33,1864.2900000000016
7909,TX,HOBBIES,34,1664.8600000000008
7910,TX,HOBBIES,35,1659.7100000000019
7911,TX,HOBBIES,36,2333.6000000000017
7912,TX,HOBBIES,37,2781.1500000000037
7913,TX,HOBBIES,38,1896.460000000002
7914,TX,HOBBIES,39,1529.9900000000011
7915,TX,HOBBIES,40,1925.6100000000024
7916,TX,HOBBIES,41,1811.580000000002
7917,TX,HOBBIES,42,1862.8500000000017
7918,TX,HOBBIES,43,2310.1199999999994
7919,TX,HOBBIES,44,2553.580000000003
7920,TX,HOBBIES,45,1879.2500000000002
7921,TX,HOBBIES,46,1666.5800000000027
7922,TX,HOBBIES,47,1849.7800000000016
7923,TX,HOBBIES,48,1616.320000000003
7924,TX,HOBBIES,49,2149.640000000002
7925,TX,HOBBIES,50,2385.420000000001
7926,TX,HOBBIES,51,2306.0200000000013
7927,TX,HOBBIES,52,1705.3100000000015
7928,TX,HOBBIES,53,1439.8000000000006
7929,TX,HOBBIES,54,1550.040000000002
7930,TX,HOBBIES,55,1864.7600000000027
7931,TX,HOBBIES,56,2030.5500000000027
7932,TX,HOBBIES,57,2297.8100000000004
7933,TX,HOBBIES,58,2902.4900000000002
7934,TX,HOBBIES,59,1762.3600000000017
7935,TX,HOBBIES,60,1991.5300000000025
7936,TX,HOBBIES,61,1751.840000000002
7937,TX,HOBBIES,62,1861.8700000000024
7938,TX,HOBBIES,63,2277.970000000002
7939,TX,HOBBIES,64,2996.6399999999994
7940,TX,HOBBIES,65,3148.979999999999
7941,TX,HOBBIES,66,2011.0100000000032
7942,TX,HOBBIES,67,1795.7200000000014
7943,TX,HOBBIES,68,2153.0600000000013
7944,TX,HOBBIES,69,2058.9600000000028
7945,TX,HOBBIES,70,2014.7100000000016
7946,TX,HOBBIES,71,2239.670000000001
7947,TX,HOBBIES,72,3086.519999999997
7948,TX,HOBBIES,73,1999.7500000000023
7949,TX,HOBBIES,74,1896.4500000000028
7950,TX,HOBBIES,75,2004.1100000000033
7951,TX,HOBBIES,76,1951.6200000000026
7952,TX,HOBBIES,77,2077.7000000000016
7953,TX,HOBBIES,78,3139.6299999999956
7954,TX,HOBBIES,79,2994.869999999998
7955,TX,HOBBIES,80,2020.6900000000028
7956,TX,HOBBIES,81,2067.8100000000004
7957,TX,HOBBIES,82,2005.5300000000025
7958,TX,HOBBIES,83,2010.0000000000025
7959,TX,HOBBIES,84,2380.340000000002
7960,TX,HOBBIES,85,2679.7100000000014
7961,TX,HOBBIES,86,2158.8500000000013
7962,TX,HOBBIES,87,1833.270000000001
7963,TX,HOBBIES,88,1838.13
7964,TX,HOBBIES,89,1937.9400000000016
7965,TX,HOBBIES,90,2196.190000000001
7966,TX,HOBBIES,91,2467.310000000001
7967,TX,HOBBIES,92,3013.509999999999
7968,TX,HOBBIES,93,3239.3
7969,TX,HOBBIES,94,2214.4800000000005
7970,TX,HOBBIES,95,2191.240000000003
7971,TX,HOBBIES,96,2207.5200000000013
7972,TX,HOBBIES,97,2157.6200000000003
7973,TX,HOBBIES,98,2259.8400000000006
7974,TX,HOBBIES,99,2800.3299999999995
7975,TX,HOBBIES,100,2646.6
7976,TX,HOBBIES,101,2200.0000000000014
7977,TX,HOBBIES,102,1935.060000000002
7978,TX,HOBBIES,103,2267.3900000000012
7979,TX,HOBBIES,104,2377.269999999999
7980,TX,HOBBIES,105,2345.9800000000005
7981,TX,HOBBIES,106,3240.589999999999
7982,TX,HOBBIES,107,3158.6999999999985
7983,TX,HOBBIES,108,2015.5500000000015
7984,TX,HOBBIES,109,1834.270000000003
7985,TX,HOBBIES,110,1765.380000000002
7986,TX,HOBBIES,111,2017.1700000000014
7987,TX,HOBBIES,112,2280.470000000003
7988,TX,HOBBIES,113,2876.689999999997
7989,TX,HOBBIES,114,2729.6200000000003
7990,TX,HOBBIES,115,2480.6799999999994
7991,TX,HOBBIES,116,2136.4600000000005
7992,TX,HOBBIES,117,2074.1000000000013
7993,TX,HOBBIES,118,1941.2500000000016
7994,TX,HOBBIES,119,2230.1500000000024
7995,TX,HOBBIES,120,2654.0900000000015
7996,TX,HOBBIES,121,2362.4200000000014
7997,TX,HOBBIES,122,2488.6799999999985
7998,TX,HOBBIES,123,1859.4300000000023
7999,TX,HOBBIES,124,2338.240000000001
8000,TX,HOBBIES,125,1920.7700000000007
8001,TX,HOBBIES,126,2732.52
8002,TX,HOBBIES,127,2705.0699999999993
8003,TX,HOBBIES,128,2813.649999999999
8004,TX,HOBBIES,129,1973.2300000000016
8005,TX,HOBBIES,130,2064.4000000000015
8006,TX,HOBBIES,131,2211.349999999999
8007,TX,HOBBIES,132,2103.1700000000014
8008,TX,HOBBIES,133,2320.7000000000016
8009,TX,HOBBIES,134,2838.0699999999983
8010,TX,HOBBIES,135,2622.019999999998
8011,TX,HOBBIES,136,2093.090000000001
8012,TX,HOBBIES,137,2090.4100000000008
8013,TX,HOBBIES,138,1885.6100000000022
8014,TX,HOBBIES,139,2149.1800000000007
8015,TX,HOBBIES,140,2161.1500000000005
8016,TX,HOBBIES,141,2746.98
8017,TX,HOBBIES,142,2555.4700000000003
8018,TX,HOBBIES,143,2165.880000000001
8019,TX,HOBBIES,144,2011.3500000000015
8020,TX,HOBBIES,145,1840.850000000001
8021,TX,HOBBIES,146,2017.4200000000014
8022,TX,HOBBIES,147,2396.3500000000004
8023,TX,HOBBIES,148,2376.070000000001
8024,TX,HOBBIES,149,3011.6799999999985
8025,TX,HOBBIES,150,2073.1200000000003
8026,TX,HOBBIES,151,1894.1400000000021
8027,TX,HOBBIES,152,2120.5200000000004
8028,TX,HOBBIES,153,2234.11
8029,TX,HOBBIES,154,3059.179999999998
8030,TX,HOBBIES,155,3096.4899999999975
8031,TX,HOBBIES,156,2658.16
8032,TX,HOBBIES,157,2234.5300000000007
8033,TX,HOBBIES,158,2187.0900000000015
8034,TX,HOBBIES,159,1961.9400000000026
8035,TX,HOBBIES,160,2161.95
8036,TX,HOBBIES,161,2357.4100000000008
8037,TX,HOBBIES,162,2682.579999999999
8038,TX,HOBBIES,163,2493.8600000000006
8039,TX,HOBBIES,164,2148.0700000000006
8040,TX,HOBBIES,165,2038.6900000000019
8041,TX,HOBBIES,166,1875.960000000002
8042,TX,HOBBIES,167,1965.9600000000012
8043,TX,HOBBIES,168,2238.33
8044,TX,HOBBIES,169,2795.8599999999997
8045,TX,HOBBIES,170,2837.5799999999986
8046,TX,HOBBIES,171,2303.9700000000003
8047,TX,HOBBIES,172,1928.120000000002
8048,TX,HOBBIES,173,2173.4399999999996
8049,TX,HOBBIES,174,1811.0500000000015
8050,TX,HOBBIES,175,2419.1399999999985
8051,TX,HOBBIES,176,2848.1899999999973
8052,TX,HOBBIES,177,3037.9799999999955
8053,TX,HOBBIES,178,2078.9900000000025
8054,TX,HOBBIES,179,1834.5200000000018
8055,TX,HOBBIES,180,1806.0800000000015
8056,TX,HOBBIES,181,1949.8000000000018
8057,TX,HOBBIES,182,2293.3500000000017
8058,TX,HOBBIES,183,3094.089999999997
8059,TX,HOBBIES,184,3295.739999999998
8060,TX,HOBBIES,185,2499.7099999999978
8061,TX,HOBBIES,186,2173.8199999999997
8062,TX,HOBBIES,187,2067.1600000000008
8063,TX,HOBBIES,188,2057.240000000001
8064,TX,HOBBIES,189,1963.3200000000022
8065,TX,HOBBIES,190,2459.2799999999993
8066,TX,HOBBIES,191,2483.6100000000006
8067,TX,HOBBIES,192,2247.020000000001
8068,TX,HOBBIES,193,1779.5400000000018
8069,TX,HOBBIES,194,2164.189999999999
8070,TX,HOBBIES,195,1964.5000000000016
8071,TX,HOBBIES,196,2097.3799999999987
8072,TX,HOBBIES,197,2442.7000000000007
8073,TX,HOBBIES,198,2649.39
8074,TX,HOBBIES,199,1869.550000000003
8075,TX,HOBBIES,200,1923.2900000000031
8076,TX,HOBBIES,201,2097.91
8077,TX,HOBBIES,202,1826.1500000000021
8078,TX,HOBBIES,203,2366.3199999999997
8079,TX,HOBBIES,204,2723.059999999999
8080,TX,HOBBIES,205,2724.3699999999985
8081,TX,HOBBIES,206,1907.9200000000017
8082,TX,HOBBIES,207,1952.0400000000025
8083,TX,HOBBIES,208,1732.780000000002
8084,TX,HOBBIES,209,1786.0900000000013
8085,TX,HOBBIES,210,2268.2099999999987
8086,TX,HOBBIES,211,2588.6699999999973
8087,TX,HOBBIES,212,2438.020000000001
8088,TX,HOBBIES,213,1877.0500000000025
8089,TX,HOBBIES,214,1671.9300000000019
8090,TX,HOBBIES,215,1640.1200000000013
8091,TX,HOBBIES,216,2221.17
8092,TX,HOBBIES,217,2240.180000000002
8093,TX,HOBBIES,218,2768.289999999998
8094,TX,HOBBIES,219,1885.930000000002
8095,TX,HOBBIES,220,2151.7800000000016
8096,TX,HOBBIES,221,1392.4500000000012
8097,TX,HOBBIES,222,1816.0100000000018
8098,TX,HOBBIES,223,1869.850000000002
8099,TX,HOBBIES,224,2230.63
8100,TX,HOBBIES,225,2495.559999999999
8101,TX,HOBBIES,226,2554.34
8102,TX,HOBBIES,227,1545.160000000002
8103,TX,HOBBIES,228,1698.7800000000034
8104,TX,HOBBIES,229,1475.9500000000019
8105,TX,HOBBIES,230,1733.380000000001
8106,TX,HOBBIES,231,2042.1600000000024
8107,TX,HOBBIES,232,2514.329999999999
8108,TX,HOBBIES,233,2805.1799999999994
8109,TX,HOBBIES,234,2119.5300000000007
8110,TX,HOBBIES,235,1606.3400000000017
8111,TX,HOBBIES,236,1510.8100000000006
8112,TX,HOBBIES,237,1592.2200000000023
8113,TX,HOBBIES,238,2249.7700000000004
8114,TX,HOBBIES,239,2511.7799999999975
8115,TX,HOBBIES,240,2325.169999999999
8116,TX,HOBBIES,241,1816.8900000000015
8117,TX,HOBBIES,242,1688.340000000002
8118,TX,HOBBIES,243,1842.1200000000022
8119,TX,HOBBIES,244,1800.7000000000019
8120,TX,HOBBIES,245,2186.0399999999995
8121,TX,HOBBIES,246,2649.6599999999976
8122,TX,HOBBIES,247,2433.69
8123,TX,HOBBIES,248,1950.7500000000025
8124,TX,HOBBIES,249,1730.8900000000026
8125,TX,HOBBIES,250,1803.1300000000024
8126,TX,HOBBIES,251,1722.4300000000023
8127,TX,HOBBIES,252,2658.949999999999
8128,TX,HOBBIES,253,2579.5399999999977
8129,TX,HOBBIES,254,2238.1999999999994
8130,TX,HOBBIES,255,2174.5700000000015
8131,TX,HOBBIES,256,2039.4700000000028
8132,TX,HOBBIES,257,1786.6000000000029
8133,TX,HOBBIES,258,2069.2000000000016
8134,TX,HOBBIES,259,2110.270000000002
8135,TX,HOBBIES,260,2540.0100000000007
8136,TX,HOBBIES,261,2510.3799999999987
8137,TX,HOBBIES,262,1813.3900000000024
8138,TX,HOBBIES,263,1736.730000000003
8139,TX,HOBBIES,264,1989.3800000000026
8140,TX,HOBBIES,265,1702.630000000002
8141,TX,HOBBIES,266,2165.8200000000006
8142,TX,HOBBIES,267,2506.6100000000006
8143,TX,HOBBIES,268,2422.679999999999
8144,TX,HOBBIES,269,2269.6399999999994
8145,TX,HOBBIES,270,1883.080000000003
8146,TX,HOBBIES,271,1966.330000000003
8147,TX,HOBBIES,272,1817.040000000002
8148,TX,HOBBIES,273,1875.2400000000016
8149,TX,HOBBIES,274,2793.8099999999995
8150,TX,HOBBIES,275,2603.25
8151,TX,HOBBIES,276,1825.0800000000017
8152,TX,HOBBIES,277,2221.7
8153,TX,HOBBIES,278,2000.260000000003
8154,TX,HOBBIES,279,2166.4200000000005
8155,TX,HOBBIES,280,2478.7799999999984
8156,TX,HOBBIES,281,2543.6000000000004
8157,TX,HOBBIES,282,2626.939999999999
8158,TX,HOBBIES,283,2047.4000000000024
8159,TX,HOBBIES,284,1614.6000000000013
8160,TX,HOBBIES,285,1859.7800000000016
8161,TX,HOBBIES,286,1864.7400000000023
8162,TX,HOBBIES,287,1805.3500000000026
8163,TX,HOBBIES,288,2204.0800000000004
8164,TX,HOBBIES,289,2175.000000000002
8165,TX,HOBBIES,290,2019.4100000000014
8166,TX,HOBBIES,291,1751.8000000000022
8167,TX,HOBBIES,292,1556.2900000000013
8168,TX,HOBBIES,293,1729.870000000003
8169,TX,HOBBIES,294,1861.3500000000017
8170,TX,HOBBIES,295,1990.7600000000011
8171,TX,HOBBIES,296,2612.06
8172,TX,HOBBIES,297,1934.610000000002
8173,TX,HOBBIES,298,1504.9300000000017
8174,TX,HOBBIES,299,1920.080000000002
8175,TX,HOBBIES,300,1441.370000000002
8176,TX,HOBBIES,301,1843.0200000000016
8177,TX,HOBBIES,302,1762.3900000000021
8178,TX,HOBBIES,303,2288.439999999999
8179,TX,HOBBIES,304,1673.5100000000023
8180,TX,HOBBIES,305,1682.6900000000019
8181,TX,HOBBIES,306,1804.8400000000029
8182,TX,HOBBIES,307,1884.6600000000037
8183,TX,HOBBIES,308,2183.8300000000004
8184,TX,HOBBIES,309,2722.919999999999
8185,TX,HOBBIES,310,3074.530000000001
8186,TX,HOBBIES,311,2012.8200000000022
8187,TX,HOBBIES,312,1661.5400000000013
8188,TX,HOBBIES,313,1596.7300000000023
8189,TX,HOBBIES,314,1772.3300000000017
8190,TX,HOBBIES,315,1805.9000000000021
8191,TX,HOBBIES,316,2494.2199999999993
8192,TX,HOBBIES,317,2687.0299999999975
8193,TX,HOBBIES,318,2166.9300000000017
8194,TX,HOBBIES,319,1623.1400000000017
8195,TX,HOBBIES,320,1893.2000000000028
8196,TX,HOBBIES,321,1866.7000000000037
8197,TX,HOBBIES,322,2022.5100000000034
8198,TX,HOBBIES,323,2584.4100000000003
8199,TX,HOBBIES,324,2278.5300000000007
8200,TX,HOBBIES,325,2187.34
8201,TX,HOBBIES,326,1769.5000000000016
8202,TX,HOBBIES,327,1908.0400000000025
8203,TX,HOBBIES,328,2091.2100000000014
8204,TX,HOBBIES,329,2632.1999999999985
8205,TX,HOBBIES,330,2065.4700000000025
8206,TX,HOBBIES,331,0.0
8207,TX,HOBBIES,332,2705.4100000000026
8208,TX,HOBBIES,333,1959.4800000000023
8209,TX,HOBBIES,334,1860.590000000002
8210,TX,HOBBIES,335,1619.8400000000015
8211,TX,HOBBIES,336,2155.840000000001
8212,TX,HOBBIES,337,1952.6600000000026
8213,TX,HOBBIES,338,1625.4700000000025
8214,TX,HOBBIES,339,2438.1600000000017
8215,TX,HOBBIES,340,1758.7200000000018
8216,TX,HOBBIES,341,1711.4200000000017
8217,TX,HOBBIES,342,1846.7200000000012
8218,TX,HOBBIES,343,1951.6800000000017
8219,TX,HOBBIES,344,2390.46
8220,TX,HOBBIES,345,2535.329999999999
8221,TX,HOBBIES,346,1452.6200000000017
8222,TX,HOBBIES,347,2088.640000000001
8223,TX,HOBBIES,348,1723.530000000001
8224,TX,HOBBIES,349,1689.5400000000018
8225,TX,HOBBIES,350,2021.2000000000016
8226,TX,HOBBIES,351,2368.2800000000007
8227,TX,HOBBIES,352,2425.0300000000007
8228,TX,HOBBIES,353,2024.9100000000028
8229,TX,HOBBIES,354,1617.9800000000012
8230,TX,HOBBIES,355,1832.8600000000033
8231,TX,HOBBIES,356,1742.6300000000022
8232,TX,HOBBIES,357,2051.8300000000017
8233,TX,HOBBIES,358,2849.1499999999974
8234,TX,HOBBIES,359,2767.4799999999977
8235,TX,HOBBIES,360,1912.3200000000027
8236,TX,HOBBIES,361,2028.3300000000033
8237,TX,HOBBIES,362,1516.900000000002
8238,TX,HOBBIES,363,1950.4500000000032
8239,TX,HOBBIES,364,2153.68
8240,TX,HOBBIES,365,3031.3999999999946
8241,TX,HOBBIES,366,2765.039999999999
8242,TX,HOBBIES,367,1742.4000000000017
8243,TX,HOBBIES,368,1860.4600000000019
8244,TX,HOBBIES,369,2339.3
8245,TX,HOBBIES,370,2197.740000000002
8246,TX,HOBBIES,371,2068.3300000000013
8247,TX,HOBBIES,372,3143.4199999999964
8248,TX,HOBBIES,373,2804.779999999998
8249,TX,HOBBIES,374,1854.4000000000024
8250,TX,HOBBIES,375,2160.6500000000015
8251,TX,HOBBIES,376,2044.6000000000024
8252,TX,HOBBIES,377,2078.5400000000004
8253,TX,HOBBIES,378,2206.8400000000006
8254,TX,HOBBIES,379,2797.709999999996
8255,TX,HOBBIES,380,2891.8499999999985
8256,TX,HOBBIES,381,2007.6600000000021
8257,TX,HOBBIES,382,1966.2200000000025
8258,TX,HOBBIES,383,2022.3100000000024
8259,TX,HOBBIES,384,2111.9300000000017
