,cat_id,d,revenue
3215,HOBBIES,1247,13936.619999999864
3216,HOBBIES,1248,14270.449999999844
3217,HOBBIES,1249,11746.749999999907
3218,HOBBIES,1250,13963.55999999983
3219,HOBBIES,1251,12202.409999999887
3220,HOBBIES,1252,14136.869999999843
3221,HOBBIES,1253,11610.119999999908
3222,HOBBIES,1254,12730.129999999903
3223,HOBBIES,1255,13272.579999999867
3224,HOBBIES,1256,11644.169999999876
3225,HOBBIES,1257,10595.479999999932
3226,HOBBIES,1258,11241.359999999895
3227,HOBBIES,1259,11262.249999999887
3228,HOBBIES,1260,12932.579999999865
3229,HOBBIES,1261,13883.229999999861
3230,HOBBIES,1262,14449.63999999983
3231,HOBBIES,1263,11365.229999999905
3232,HOBBIES,1264,11496.92999999989
3233,HOBBIES,1265,11215.509999999904
3234,HOBBIES,1266,10942.489999999903
3235,HOBBIES,1267,11863.679999999902
3236,HOBBIES,1268,14420.249999999869
3237,HOBBIES,1269,14161.479999999854
3238,HOBBIES,1270,10861.2299999999
3239,HOBBIES,1271,10211.689999999917
3240,HOBBIES,1272,10330.089999999927
3241,HOBBIES,1273,10281.419999999927
3242,HOBBIES,1274,11197.50999999991
3243,HOBBIES,1275,13392.989999999869
3244,HOBBIES,1276,13512.799999999861
3245,HOBBIES,1277,10852.739999999914
3246,HOBBIES,1278,9753.809999999923
3247,HOBBIES,1279,10291.88999999992
3248,HOBBIES,1280,11175.299999999894
3249,HOBBIES,1281,14504.179999999853
3250,HOBBIES,1282,15450.789999999855
3251,HOBBIES,1283,15301.909999999805
3252,HOBBIES,1284,11160.379999999881
3253,HOBBIES,1285,10556.849999999924
3254,HOBBIES,1286,11150.829999999904
3255,HOBBIES,1287,10940.269999999902
3256,HOBBIES,1288,11840.22999999988
3257,HOBBIES,1289,13233.299999999868
3258,HOBBIES,1290,14128.479999999838
3259,HOBBIES,1291,10733.63999999992
3260,HOBBIES,1292,11172.919999999902
3261,HOBBIES,1293,10828.4799999999
3262,HOBBIES,1294,11158.579999999925
3263,HOBBIES,1295,12368.569999999872
3264,HOBBIES,1296,14071.299999999843
3265,HOBBIES,1297,13447.349999999858
3266,HOBBIES,1298,11651.999999999902
3267,HOBBIES,1299,10592.299999999928
3268,HOBBIES,1300,10781.949999999903
3269,HOBBIES,1301,10739.549999999936
3270,HOBBIES,1302,12256.529999999875
3271,HOBBIES,1303,14034.219999999848
3272,HOBBIES,1304,14956.73999999986
3273,HOBBIES,1305,11316.359999999919
3274,HOBBIES,1306,10958.44999999991
3275,HOBBIES,1307,10760.649999999934
3276,HOBBIES,1308,10709.259999999927
3277,HOBBIES,1309,13315.079999999873
3278,HOBBIES,1310,15091.88999999983
3279,HOBBIES,1311,12973.559999999869
3280,HOBBIES,1312,14003.389999999876
3281,HOBBIES,1313,11537.689999999891
3282,HOBBIES,1314,12268.289999999874
3283,HOBBIES,1315,10993.5399999999
3284,HOBBIES,1316,12804.149999999887
3285,HOBBIES,1317,13982.659999999856
3286,HOBBIES,1318,14530.859999999857
3287,HOBBIES,1319,11661.829999999887
3288,HOBBIES,1320,10366.129999999941
3289,HOBBIES,1321,9964.739999999942
3290,HOBBIES,1322,11334.349999999891
3291,HOBBIES,1323,12547.189999999893
3292,HOBBIES,1324,16171.919999999805
3293,HOBBIES,1325,14353.549999999836
3294,HOBBIES,1326,10911.169999999907
3295,HOBBIES,1327,10528.509999999915
3296,HOBBIES,1328,10733.019999999906
3297,HOBBIES,1329,10838.719999999914
3298,HOBBIES,1330,12678.419999999916
3299,HOBBIES,1331,14909.18999999986
3300,HOBBIES,1332,14864.579999999853
3301,HOBBIES,1333,11041.769999999902
3302,HOBBIES,1334,10264.959999999926
3303,HOBBIES,1335,10738.039999999926
3304,HOBBIES,1336,10268.159999999934
3305,HOBBIES,1337,12614.969999999892
3306,HOBBIES,1338,14392.31999999984
3307,HOBBIES,1339,14704.129999999855
3308,HOBBIES,1340,11072.009999999897
3309,HOBBIES,1341,11534.97999999989
3310,HOBBIES,1342,13020.989999999896
3311,HOBBIES,1343,11504.709999999905
3312,HOBBIES,1344,13599.269999999855
3313,HOBBIES,1345,16704.219999999812
3314,HOBBIES,1346,15004.099999999855
3315,HOBBIES,1347,11960.25999999991
3316,HOBBIES,1348,10886.009999999917
3317,HOBBIES,1349,11486.979999999901
3318,HOBBIES,1350,11022.289999999897
3319,HOBBIES,1351,12989.349999999871
3320,HOBBIES,1352,14843.669999999847
3321,HOBBIES,1353,14692.849999999848
3322,HOBBIES,1354,11037.209999999925
3323,HOBBIES,1355,10640.539999999923
3324,HOBBIES,1356,12153.409999999893
3325,HOBBIES,1357,12082.129999999865
3326,HOBBIES,1358,13106.409999999878
3327,HOBBIES,1359,16117.619999999806
3328,HOBBIES,1360,14744.289999999843
3329,HOBBIES,1361,12305.369999999846
3330,HOBBIES,1362,11832.669999999893
3331,HOBBIES,1363,11712.419999999915
3332,HOBBIES,1364,11427.429999999891
3333,HOBBIES,1365,12968.3799999999
3334,HOBBIES,1366,15323.919999999833
3335,HOBBIES,1367,14372.26999999983
3336,HOBBIES,1368,12342.539999999883
3337,HOBBIES,1369,11160.809999999892
3338,HOBBIES,1370,11371.3899999999
3339,HOBBIES,1371,12363.27999999988
3340,HOBBIES,1372,12927.869999999872
3341,HOBBIES,1373,18799.429999999847
3342,HOBBIES,1374,15695.189999999797
3343,HOBBIES,1375,13553.52999999985
3344,HOBBIES,1376,12228.909999999896
3345,HOBBIES,1377,10690.649999999918
3346,HOBBIES,1378,11862.489999999909
3347,HOBBIES,1379,12392.009999999867
3348,HOBBIES,1380,16141.029999999833
3349,HOBBIES,1381,15516.039999999837
3350,HOBBIES,1382,11897.159999999922
3351,HOBBIES,1383,11843.7299999999
3352,HOBBIES,1384,10631.77999999993
3353,HOBBIES,1385,10696.749999999922
3354,HOBBIES,1386,12909.81999999988
3355,HOBBIES,1387,16911.619999999828
3356,HOBBIES,1388,15893.809999999827
3357,HOBBIES,1389,12401.889999999888
3358,HOBBIES,1390,11718.639999999912
3359,HOBBIES,1391,11427.30999999989
3360,HOBBIES,1392,10928.12999999991
3361,HOBBIES,1393,13444.609999999853
3362,HOBBIES,1394,16680.009999999842
3363,HOBBIES,1395,14678.069999999823
3364,HOBBIES,1396,11978.659999999922
3365,HOBBIES,1397,11961.259999999886
3366,HOBBIES,1398,13027.709999999854
3367,HOBBIES,1399,6790.800000000002
3368,HOBBIES,1400,10352.95999999993
3369,HOBBIES,1401,12901.069999999874
3370,HOBBIES,1402,13023.359999999873
3371,HOBBIES,1403,13755.639999999852
3372,HOBBIES,1404,11995.919999999885
3373,HOBBIES,1405,14000.009999999857
3374,HOBBIES,1406,12765.799999999872
3375,HOBBIES,1407,14039.309999999825
3376,HOBBIES,1408,16035.729999999783
3377,HOBBIES,1409,15363.479999999814
3378,HOBBIES,1410,11586.649999999892
3379,HOBBIES,1411,11786.059999999894
3380,HOBBIES,1412,12618.519999999855
3381,HOBBIES,1413,9426.709999999968
3382,HOBBIES,1414,12924.469999999845
3383,HOBBIES,1415,15907.379999999823
3384,HOBBIES,1416,16354.949999999784
3385,HOBBIES,1417,12658.59999999988
3386,HOBBIES,1418,10933.359999999888
3387,HOBBIES,1419,11890.2699999999
3388,HOBBIES,1420,12544.10999999988
3389,HOBBIES,1421,13726.559999999847
3390,HOBBIES,1422,17862.26999999987
3391,HOBBIES,1423,15718.319999999778
3392,HOBBIES,1424,13318.50999999987
3393,HOBBIES,1425,14840.379999999812
3394,HOBBIES,1426,10666.539999999919
3395,HOBBIES,1427,0.0
3396,HOBBIES,1428,15101.369999999837
3397,HOBBIES,1429,13782.669999999873
3398,HOBBIES,1430,13716.259999999847
3399,HOBBIES,1431,12622.829999999882
3400,HOBBIES,1432,13584.759999999902
3401,HOBBIES,1433,14074.39999999986
3402,HOBBIES,1434,11495.039999999926
3403,HOBBIES,1435,18304.99999999988
3404,HOBBIES,1436,16017.319999999827
3405,HOBBIES,1437,14326.779999999846
3406,HOBBIES,1438,12971.119999999855
3407,HOBBIES,1439,11635.379999999908
3408,HOBBIES,1440,11392.89999999992
3409,HOBBIES,1441,11488.319999999914
3410,HOBBIES,1442,13903.579999999865
3411,HOBBIES,1443,17045.029999999853
3412,HOBBIES,1444,14824.709999999832
3413,HOBBIES,1445,12272.019999999904
3414,HOBBIES,1446,11496.93999999992
3415,HOBBIES,1447,11104.449999999899
3416,HOBBIES,1448,12556.319999999863
3417,HOBBIES,1449,13366.319999999876
3418,HOBBIES,1450,18066.099999999893
3419,HOBBIES,1451,17389.24999999989
3420,HOBBIES,1452,14581.509999999875
3421,HOBBIES,1453,12118.739999999898
3422,HOBBIES,1454,12815.169999999884
3423,HOBBIES,1455,10647.069999999929
3424,HOBBIES,1456,13152.539999999855
3425,HOBBIES,1457,17404.709999999817
3426,HOBBIES,1458,16583.119999999795
3427,HOBBIES,1459,13004.219999999876
3428,HOBBIES,1460,11165.159999999929
3429,HOBBIES,1461,11228.6599999999
3430,HOBBIES,1462,12812.289999999886
3431,HOBBIES,1463,17140.199999999837
3432,HOBBIES,1464,19664.919999999845
3433,HOBBIES,1465,14110.999999999845
3434,HOBBIES,1466,12721.38999999987
3435,HOBBIES,1467,14667.949999999855
3436,HOBBIES,1468,14444.58999999983
3437,HOBBIES,1469,14287.02999999985
3438,HOBBIES,1470,13117.549999999856
3439,HOBBIES,1471,20574.439999999868
3440,HOBBIES,1472,18082.969999999877
3441,HOBBIES,1473,13440.399999999878
3442,HOBBIES,1474,15284.659999999863
3443,HOBBIES,1475,14086.369999999857
3444,HOBBIES,1476,14609.669999999858
3445,HOBBIES,1477,16111.249999999809
3446,HOBBIES,1478,18358.48999999988
3447,HOBBIES,1479,18905.989999999867
3448,HOBBIES,1480,15323.479999999823
3449,HOBBIES,1481,14115.149999999861
3450,HOBBIES,1482,12319.399999999881
3451,HOBBIES,1483,14100.25999999987
3452,HOBBIES,1484,15444.049999999814
3453,HOBBIES,1485,19233.88999999994
3454,HOBBIES,1486,19064.03999999987
3455,HOBBIES,1487,14736.929999999838
3456,HOBBIES,1488,13850.229999999845
3457,HOBBIES,1489,13742.009999999877
3458,HOBBIES,1490,14842.709999999848
3459,HOBBIES,1491,17225.029999999882
3460,HOBBIES,1492,21210.249999999887
3461,HOBBIES,1493,21966.389999999912
3462,HOBBIES,1494,17216.199999999848
3463,HOBBIES,1495,15263.099999999857
3464,HOBBIES,1496,14465.059999999869
3465,HOBBIES,1497,14794.249999999847
3466,HOBBIES,1498,15074.239999999822
3467,HOBBIES,1499,19720.369999999933
3468,HOBBIES,1500,19675.349999999937
3469,HOBBIES,1501,14341.469999999877
3470,HOBBIES,1502,14499.42999999988
3471,HOBBIES,1503,14048.929999999868
3472,HOBBIES,1504,14963.36999999984
3473,HOBBIES,1505,15431.589999999831
3474,HOBBIES,1506,19239.60999999989
3475,HOBBIES,1507,20922.92999999993
3476,HOBBIES,1508,15082.909999999842
3477,HOBBIES,1509,14152.539999999863
3478,HOBBIES,1510,13836.569999999843
3479,HOBBIES,1511,14169.74999999985
3480,HOBBIES,1512,15864.009999999855
3481,HOBBIES,1513,18286.16999999986
3482,HOBBIES,1514,19522.04999999991
3483,HOBBIES,1515,15382.539999999854
3484,HOBBIES,1516,12651.599999999913
3485,HOBBIES,1517,15701.189999999806
3486,HOBBIES,1518,14689.379999999888
3487,HOBBIES,1519,15530.469999999865
3488,HOBBIES,1520,19654.169999999907
3489,HOBBIES,1521,19214.509999999904
3490,HOBBIES,1522,14625.29999999985
3491,HOBBIES,1523,14772.089999999856
3492,HOBBIES,1524,16902.93999999985
3493,HOBBIES,1525,14258.699999999866
3494,HOBBIES,1526,18601.629999999866
3495,HOBBIES,1527,20911.55999999991
3496,HOBBIES,1528,17023.60999999984
3497,HOBBIES,1529,15918.829999999829
3498,HOBBIES,1530,15277.959999999848
3499,HOBBIES,1531,14912.179999999853
3500,HOBBIES,1532,14355.739999999845
3501,HOBBIES,1533,16852.909999999847
3502,HOBBIES,1534,19204.089999999946
3503,HOBBIES,1535,19493.709999999908
3504,HOBBIES,1536,13928.669999999867
3505,HOBBIES,1537,14468.899999999863
3506,HOBBIES,1538,14973.839999999884
3507,HOBBIES,1539,13383.459999999894
3508,HOBBIES,1540,14469.139999999863
3509,HOBBIES,1541,18958.719999999867
3510,HOBBIES,1542,19979.72999999989
3511,HOBBIES,1543,14915.019999999835
3512,HOBBIES,1544,14587.459999999854
3513,HOBBIES,1545,14659.329999999864
3514,HOBBIES,1546,15347.799999999821
3515,HOBBIES,1547,17029.88999999983
3516,HOBBIES,1548,18807.37999999989
3517,HOBBIES,1549,19413.769999999866
3518,HOBBIES,1550,15605.129999999835
3519,HOBBIES,1551,13742.229999999845
3520,HOBBIES,1552,14314.169999999827
3521,HOBBIES,1553,14406.909999999825
3522,HOBBIES,1554,18464.5399999999
3523,HOBBIES,1555,19007.62999999992
3524,HOBBIES,1556,20405.769999999848
3525,HOBBIES,1557,16080.829999999813
3526,HOBBIES,1558,14196.489999999847
3527,HOBBIES,1559,14479.379999999857
3528,HOBBIES,1560,14703.24999999985
3529,HOBBIES,1561,16820.009999999806
3530,HOBBIES,1562,19360.859999999913
3531,HOBBIES,1563,15229.719999999843
3532,HOBBIES,1564,16001.23999999983
3533,HOBBIES,1565,14459.769999999835
3534,HOBBIES,1566,13912.609999999848
3535,HOBBIES,1567,14927.159999999874
3536,HOBBIES,1568,15705.55999999981
3537,HOBBIES,1569,19308.559999999903
3538,HOBBIES,1570,19869.249999999887
3539,HOBBIES,1571,15455.989999999842
3540,HOBBIES,1572,14637.899999999827
3541,HOBBIES,1573,15346.419999999829
3542,HOBBIES,1574,14332.059999999836
3543,HOBBIES,1575,17386.339999999836
3544,HOBBIES,1576,20294.939999999944
3545,HOBBIES,1577,19205.059999999918
3546,HOBBIES,1578,17780.7799999999
3547,HOBBIES,1579,14831.599999999862
3548,HOBBIES,1580,14863.539999999843
3549,HOBBIES,1581,14662.279999999851
3550,HOBBIES,1582,16061.079999999825
3551,HOBBIES,1583,18409.439999999817
3552,HOBBIES,1584,21057.829999999936
3553,HOBBIES,1585,20063.309999999914
3554,HOBBIES,1586,14176.949999999844
3555,HOBBIES,1587,16266.529999999833
3556,HOBBIES,1588,15213.939999999859
3557,HOBBIES,1589,15713.669999999815
3558,HOBBIES,1590,19678.109999999895
3559,HOBBIES,1591,18661.209999999908
3560,HOBBIES,1592,15245.519999999844
3561,HOBBIES,1593,13563.359999999839
3562,HOBBIES,1594,14717.039999999835
3563,HOBBIES,1595,14016.989999999882
3564,HOBBIES,1596,15449.989999999854
3565,HOBBIES,1597,18445.519999999895
3566,HOBBIES,1598,18186.67999999989
3567,HOBBIES,1599,17247.929999999866
3568,HOBBIES,1600,13229.899999999876
3569,HOBBIES,1601,14088.06999999984
3570,HOBBIES,1602,14044.05999999985
3571,HOBBIES,1603,16844.899999999823
3572,HOBBIES,1604,18660.40999999984
3573,HOBBIES,1605,16845.179999999855
3574,HOBBIES,1606,15534.469999999812
3575,HOBBIES,1607,14599.989999999869
3576,HOBBIES,1608,14440.489999999847
3577,HOBBIES,1609,13548.399999999865
3578,HOBBIES,1610,15997.18999999984
3579,HOBBIES,1611,17433.40999999984
3580,HOBBIES,1612,18313.429999999877
3581,HOBBIES,1613,15912.949999999826
3582,HOBBIES,1614,14135.569999999878
3583,HOBBIES,1615,16869.569999999825
3584,HOBBIES,1616,17832.52999999984
3585,HOBBIES,1617,22078.699999999895
3586,HOBBIES,1618,14142.819999999867
3587,HOBBIES,1619,17875.599999999897
3588,HOBBIES,1620,15959.729999999814
3589,HOBBIES,1621,15601.399999999865
3590,HOBBIES,1622,15341.799999999803
3591,HOBBIES,1623,14053.419999999842
3592,HOBBIES,1624,17096.46999999982
3593,HOBBIES,1625,17893.449999999855
3594,HOBBIES,1626,18207.459999999854
3595,HOBBIES,1627,15058.039999999832
3596,HOBBIES,1628,13377.889999999874
3597,HOBBIES,1629,14943.989999999834
3598,HOBBIES,1630,14948.079999999854
3599,HOBBIES,1631,17348.479999999807
3600,HOBBIES,1632,18423.669999999864
3601,HOBBIES,1633,17889.109999999866
3602,HOBBIES,1634,15997.709999999812
3603,HOBBIES,1635,14394.689999999859
3604,HOBBIES,1636,13764.94999999988
3605,HOBBIES,1637,14175.039999999855
3606,HOBBIES,1638,16434.69999999982
3607,HOBBIES,1639,17890.869999999835
3608,HOBBIES,1640,17893.92999999986
3609,HOBBIES,1641,15277.359999999833
3610,HOBBIES,1642,13528.599999999838
3611,HOBBIES,1643,13252.409999999878
3612,HOBBIES,1644,14852.199999999837
3613,HOBBIES,1645,17980.119999999886
3614,HOBBIES,1646,20888.909999999818
3615,HOBBIES,1647,19790.409999999927
3616,HOBBIES,1648,17415.11999999984
3617,HOBBIES,1649,16166.44999999983
3618,HOBBIES,1650,14710.239999999856
3619,HOBBIES,1651,14717.159999999845
3620,HOBBIES,1652,16120.289999999795
3621,HOBBIES,1653,18804.3499999999
3622,HOBBIES,1654,19370.759999999882
3623,HOBBIES,1655,14526.599999999877
3624,HOBBIES,1656,13516.86999999985
3625,HOBBIES,1657,14786.409999999834
3626,HOBBIES,1658,13828.819999999843
3627,HOBBIES,1659,15802.299999999846
3628,HOBBIES,1660,19635.679999999862
3629,HOBBIES,1661,18852.119999999853
3630,HOBBIES,1662,15302.479999999829
3631,HOBBIES,1663,15137.48999999986
3632,HOBBIES,1664,14336.57999999983
3633,HOBBIES,1665,13833.669999999858
3634,HOBBIES,1666,15790.289999999814
3635,HOBBIES,1667,20092.439999999893
3636,HOBBIES,1668,18862.259999999875
3637,HOBBIES,1669,14770.75999999983
3638,HOBBIES,1670,14367.849999999831
3639,HOBBIES,1671,14931.109999999811
3640,HOBBIES,1672,14472.469999999872
3641,HOBBIES,1673,15178.839999999824
3642,HOBBIES,1674,19312.899999999885
3643,HOBBIES,1675,19097.819999999865
3644,HOBBIES,1676,15943.97999999982
3645,HOBBIES,1677,16186.689999999831
3646,HOBBIES,1678,14443.129999999826
3647,HOBBIES,1679,15619.079999999827
3648,HOBBIES,1680,17594.639999999843
3649,HOBBIES,1681,18229.61999999985
3650,HOBBIES,1682,16641.749999999807
3651,HOBBIES,1683,17609.48999999985
3652,HOBBIES,1684,13796.289999999864
3653,HOBBIES,1685,14142.299999999857
3654,HOBBIES,1686,14263.42999999984
3655,HOBBIES,1687,16194.799999999823
3656,HOBBIES,1688,19313.06999999988
3657,HOBBIES,1689,18902.859999999866
3658,HOBBIES,1690,15389.549999999816
3659,HOBBIES,1691,14641.349999999824
3660,HOBBIES,1692,14110.40999999986
3661,HOBBIES,1693,14906.549999999846
3662,HOBBIES,1694,17244.929999999837
3663,HOBBIES,1695,19557.819999999836
3664,HOBBIES,1696,19067.469999999874
3665,HOBBIES,1697,14281.629999999857
3666,HOBBIES,1698,13899.029999999868
3667,HOBBIES,1699,13967.849999999855
3668,HOBBIES,1700,13418.639999999881
3669,HOBBIES,1701,16053.729999999796
3670,HOBBIES,1702,17588.539999999808
3671,HOBBIES,1703,19080.259999999853
3672,HOBBIES,1704,13370.399999999869
3673,HOBBIES,1705,13601.01999999986
3674,HOBBIES,1706,13859.479999999861
3675,HOBBIES,1707,16726.2899999998
3676,HOBBIES,1708,18073.61999999983
3677,HOBBIES,1709,20221.729999999916
3678,HOBBIES,1710,20970.949999999895
3679,HOBBIES,1711,14671.909999999796
3680,HOBBIES,1712,14257.589999999851
3681,HOBBIES,1713,14788.819999999821
3682,HOBBIES,1714,14489.81999999984
3683,HOBBIES,1715,17578.259999999835
3684,HOBBIES,1716,18838.449999999866
3685,HOBBIES,1717,18258.78999999987
3686,HOBBIES,1718,16365.709999999808
3687,HOBBIES,1719,14065.209999999837
3688,HOBBIES,1720,13314.039999999866
3689,HOBBIES,1721,14455.169999999847
3690,HOBBIES,1722,16263.919999999851
3691,HOBBIES,1723,20663.149999999874
3692,HOBBIES,1724,20239.709999999905
3693,HOBBIES,1725,14868.73999999984
3694,HOBBIES,1726,14097.379999999825
3695,HOBBIES,1727,14695.279999999866
3696,HOBBIES,1728,15227.359999999839
3697,HOBBIES,1729,17121.36999999985
3698,HOBBIES,1730,19493.459999999883
3699,HOBBIES,1731,19191.729999999858
3700,HOBBIES,1732,16230.259999999778
3701,HOBBIES,1733,15263.4399999998
3702,HOBBIES,1734,14572.989999999829
3703,HOBBIES,1735,16296.74999999983
3704,HOBBIES,1736,20047.52999999986
3705,HOBBIES,1737,19371.299999999857
3706,HOBBIES,1738,20688.369999999883
3707,HOBBIES,1739,15339.169999999838
3708,HOBBIES,1740,16634.999999999836
3709,HOBBIES,1741,16166.399999999821
3710,HOBBIES,1742,15319.05999999984
3711,HOBBIES,1743,18183.839999999826
3712,HOBBIES,1744,20026.759999999904
3713,HOBBIES,1745,20466.91999999991
3714,HOBBIES,1746,14440.31999999982
3715,HOBBIES,1747,14858.599999999815
3716,HOBBIES,1748,15693.08999999986
3717,HOBBIES,1749,14791.419999999842
3718,HOBBIES,1750,17365.75999999983
3719,HOBBIES,1751,20304.709999999897
3720,HOBBIES,1752,21405.439999999842
3721,HOBBIES,1753,15777.179999999822
3722,HOBBIES,1754,13902.439999999846
3723,HOBBIES,1755,15778.539999999806
3724,HOBBIES,1756,15997.849999999833
3725,HOBBIES,1757,18512.579999999845
3726,HOBBIES,1758,19793.54999999987
3727,HOBBIES,1759,21254.679999999902
3728,HOBBIES,1760,15775.879999999821
3729,HOBBIES,1761,16819.71999999985
3730,HOBBIES,1762,15958.349999999826
3731,HOBBIES,1763,8299.709999999986
3732,HOBBIES,1764,13786.069999999845
3733,HOBBIES,1765,16480.669999999813
3734,HOBBIES,1766,16952.119999999817
3735,HOBBIES,1767,15654.679999999827
3736,HOBBIES,1768,17997.08999999983
3737,HOBBIES,1769,15838.709999999843
3738,HOBBIES,1770,18375.96999999985
3739,HOBBIES,1771,18718.639999999843
3740,HOBBIES,1772,21188.69999999978
3741,HOBBIES,1773,20811.629999999863
3742,HOBBIES,1774,15538.09999999982
3743,HOBBIES,1775,14752.859999999824
3744,HOBBIES,1776,14499.619999999837
3745,HOBBIES,1777,15073.109999999828
3746,HOBBIES,1778,17123.789999999808
3747,HOBBIES,1779,20501.34999999993
3748,HOBBIES,1780,18993.719999999856
3749,HOBBIES,1781,16335.189999999802
3750,HOBBIES,1782,16543.56999999981
3751,HOBBIES,1783,16880.559999999834
3752,HOBBIES,1784,16535.159999999814
3753,HOBBIES,1785,17582.589999999833
3754,HOBBIES,1786,21144.259999999904
3755,HOBBIES,1787,20892.599999999915
3756,HOBBIES,1788,17222.67999999983
3757,HOBBIES,1789,17098.749999999854
3758,HOBBIES,1790,18055.709999999825
3759,HOBBIES,1791,15870.229999999785
3760,HOBBIES,1792,0.0
3761,HOBBIES,1793,20839.08999999989
3762,HOBBIES,1794,17960.789999999888
3763,HOBBIES,1795,14355.949999999846
3764,HOBBIES,1796,15200.779999999842
3765,HOBBIES,1797,16185.72999999983
3766,HOBBIES,1798,18792.439999999882
3767,HOBBIES,1799,14261.769999999824
3768,HOBBIES,1800,21500.249999999913
3769,HOBBIES,1801,18185.319999999894
3770,HOBBIES,1802,16058.519999999859
3771,HOBBIES,1803,14833.67999999985
3772,HOBBIES,1804,13765.759999999858
3773,HOBBIES,1805,15256.719999999821
3774,HOBBIES,1806,16011.839999999827
3775,HOBBIES,1807,20576.249999999825
3776,HOBBIES,1808,18489.309999999914
3777,HOBBIES,1809,14110.099999999871
3778,HOBBIES,1810,13948.09999999988
3779,HOBBIES,1811,14127.909999999834
3780,HOBBIES,1812,14589.909999999847
3781,HOBBIES,1813,16909.06999999982
3782,HOBBIES,1814,20447.249999999836
3783,HOBBIES,1815,19069.85999999989
3784,HOBBIES,1816,15559.989999999823
3785,HOBBIES,1817,13557.699999999833
3786,HOBBIES,1818,15056.849999999855
3787,HOBBIES,1819,14690.499999999858
3788,HOBBIES,1820,16034.459999999826
3789,HOBBIES,1821,20375.599999999835
3790,HOBBIES,1822,19564.64999999988
3791,HOBBIES,1823,14305.659999999836
3792,HOBBIES,1824,13931.089999999836
3793,HOBBIES,1825,15584.789999999855
3794,HOBBIES,1826,14796.059999999841
3795,HOBBIES,1827,16033.769999999822
3796,HOBBIES,1828,21519.92999999987
3797,HOBBIES,1829,22273.67999999996
3798,HOBBIES,1830,18196.66999999988
3799,HOBBIES,1831,15335.259999999842
3800,HOBBIES,1832,15559.739999999816
3801,HOBBIES,1833,16194.979999999794
3802,HOBBIES,1834,17854.90999999984
3803,HOBBIES,1835,22329.979999999883
3804,HOBBIES,1836,19263.009999999846
3805,HOBBIES,1837,15611.839999999853
3806,HOBBIES,1838,15630.92999999984
3807,HOBBIES,1839,16129.929999999817
3808,HOBBIES,1840,17952.439999999864
3809,HOBBIES,1841,17626.679999999837
3810,HOBBIES,1842,21644.38999999988
3811,HOBBIES,1843,18211.85999999986
3812,HOBBIES,1844,17416.169999999856
3813,HOBBIES,1845,15662.129999999832
3814,HOBBIES,1846,15417.979999999823
3815,HOBBIES,1847,15021.209999999846
3816,HOBBIES,1848,16679.819999999843
3817,HOBBIES,1849,21341.729999999854
3818,HOBBIES,1850,20807.939999999908
3819,HOBBIES,1851,16203.63999999983
3820,HOBBIES,1852,14745.59999999985
3821,HOBBIES,1853,15071.479999999818
3822,HOBBIES,1854,15153.719999999848
3823,HOBBIES,1855,17144.409999999833
3824,HOBBIES,1856,19718.709999999835
3825,HOBBIES,1857,21078.739999999936
3826,HOBBIES,1858,16121.159999999818
3827,HOBBIES,1859,16779.989999999834
3828,HOBBIES,1860,16258.139999999843
3829,HOBBIES,1861,17078.069999999843
3830,HOBBIES,1862,15693.829999999845
3831,HOBBIES,1863,20518.119999999875
3832,HOBBIES,1864,21936.79999999985
3833,HOBBIES,1865,15568.85999999984
3834,HOBBIES,1866,14397.119999999857
3835,HOBBIES,1867,13946.129999999874
3836,HOBBIES,1868,15324.829999999862
3837,HOBBIES,1869,15803.249999999822
3838,HOBBIES,1870,21151.399999999852
3839,HOBBIES,1871,19725.299999999883
3840,HOBBIES,1872,15928.769999999806
3841,HOBBIES,1873,14814.569999999836
3842,HOBBIES,1874,15742.96999999982
3843,HOBBIES,1875,14343.509999999844
3844,HOBBIES,1876,16260.809999999776
3845,HOBBIES,1877,18520.59999999987
3846,HOBBIES,1878,19561.139999999814
3847,HOBBIES,1879,15484.129999999863
3848,HOBBIES,1880,14784.299999999826
3849,HOBBIES,1881,14559.799999999808
3850,HOBBIES,1882,15065.809999999805
3851,HOBBIES,1883,18917.77999999986
3852,HOBBIES,1884,20803.579999999878
3853,HOBBIES,1885,16532.229999999807
3854,HOBBIES,1886,16022.329999999785
3855,HOBBIES,1887,15268.659999999805
3856,HOBBIES,1888,14766.759999999844
3857,HOBBIES,1889,15220.889999999845
3858,HOBBIES,1890,20243.129999999877
3859,HOBBIES,1891,20234.189999999868
3860,HOBBIES,1892,21795.329999999965
3861,HOBBIES,1893,16198.139999999796
3862,HOBBIES,1894,15527.109999999806
3863,HOBBIES,1895,15177.859999999824
3864,HOBBIES,1896,14469.959999999843
3865,HOBBIES,1897,16682.80999999981
3866,HOBBIES,1898,21289.319999999847
3867,HOBBIES,1899,20453.629999999834
3868,HOBBIES,1900,15745.779999999817
3869,HOBBIES,1901,13628.219999999852
3870,HOBBIES,1902,15079.91999999982
3871,HOBBIES,1903,15767.4799999998
3872,HOBBIES,1904,16216.89999999983
3873,HOBBIES,1905,20020.9899999999
3874,HOBBIES,1906,20698.179999999873
3875,HOBBIES,1907,14521.369999999828
3876,HOBBIES,1908,15926.159999999814
3877,HOBBIES,1909,15227.669999999853
3878,HOBBIES,1910,14484.869999999832
3879,HOBBIES,1911,16664.169999999805
3880,HOBBIES,1912,21136.859999999808
